data,brick,regiao,categoria,vendas_clamed,vendas_concorrencia,receita,total_mercado,market_share_clamed
2025-03-21,23 - BRICK_23,Centro-Oeste,Generico,0.0,11586.16,11586.16,11586.16,0.0
2025-03-21,23 - BRICK_23,Centro-Oeste,Higiene,0.0,19677.4,19677.4,19677.4,0.0
2025-03-21,23 - BRICK_23,Centro-Oeste,OTC,14037.64,0.0,14037.64,14037.64,100.0
2025-03-21,23 - BRICK_23,Sudeste,Generico,12264.3,0.0,12264.3,12264.3,100.0
2025-03-21,23 - BRICK_23,Sudeste,Higiene,0.0,12200.28,12200.28,12200.28,0.0
2025-03-21,23 - BRICK_23,Sudeste,Vitaminas,331.95,0.0,331.95,331.95,100.0
2025-03-21,24 - BRICK_24,Sul,Higiene,0.0,641.49,641.49,641.49,0.0
2025-03-21,25 - BRICK_25,Centro-Oeste,Vitaminas,0.0,512.8,512.8,512.8,0.0
2025-03-21,26 - BRICK_26,Sudeste,Generico,0.0,11992.8,11992.8,11992.8,0.0
2025-03-21,27 - BRICK_27,Centro-Oeste,Higiene,11706.56,0.0,11706.56,11706.56,100.0
2025-03-21,27 - BRICK_27,Centro-Oeste,OTC,9548.94,0.0,9548.94,9548.94,100.0
2025-03-21,27 - BRICK_27,Centro-Oeste,Vitaminas,0.0,6629.76,6629.76,6629.76,0.0
2025-03-21,27 - BRICK_27,Sudeste,Generico,10890.18,0.0,10890.18,10890.18,100.0
2025-03-21,29 - BRICK_29,Centro-Oeste,Generico,0.0,12056.16,12056.16,12056.16,0.0
2025-03-21,29 - BRICK_29,Sudeste,Generico,761.82,0.0,761.82,761.82,100.0
2025-03-21,29 - BRICK_29,Sul,Generico,0.0,11242.84,11242.84,11242.84,0.0
2025-03-21,29 - BRICK_29,Sul,Higiene,0.0,11264.92,11264.92,11264.92,0.0
2025-03-21,29 - BRICK_29,Sul,Vitaminas,4195.71,0.0,4195.71,4195.71,100.0
2025-03-21,3 - BRICK_3,Sudeste,Higiene,0.0,855.05,855.05,855.05,0.0
2025-03-21,3 - BRICK_3,Sul,Generico,0.0,11301.8,11301.8,11301.8,0.0
2025-03-21,3 - BRICK_3,Sul,OTC,0.0,19180.56,19180.56,19180.56,0.0
2025-03-21,30 - BRICK_30,Sul,OTC,1520.04,0.0,1520.04,1520.04,100.0
2025-03-21,31 - BRICK_31,Sul,Generico,10597.37,0.0,10597.37,10597.37,100.0
2025-03-21,31 - BRICK_31,Sul,Vitaminas,500.17,0.0,500.17,500.17,100.0
2025-03-21,32 - BRICK_32,Sul,Higiene,8333.6,0.0,8333.6,8333.6,100.0
2025-03-21,32 - BRICK_32,Sul,Vitaminas,0.0,344.35,344.35,344.35,0.0
2025-03-21,33 - BRICK_33,Sul,Higiene,0.0,871.23,871.23,871.23,0.0
2025-03-21,33 - BRICK_33,Sul,OTC,0.0,25076.98,25076.98,25076.98,0.0
2025-03-21,33 - BRICK_33,Sul,Vitaminas,0.0,7416.78,7416.78,7416.78,0.0
2025-03-21,34 - BRICK_34,Sudeste,Vitaminas,0.0,837.04,837.04,837.04,0.0
2025-03-21,35 - BRICK_35,Centro-Oeste,Vitaminas,0.0,541.09,541.09,541.09,0.0
2025-03-21,35 - BRICK_35,Sudeste,Vitaminas,0.0,9693.75,9693.75,9693.75,0.0
2025-03-21,36 - BRICK_36,Centro-Oeste,Generico,799.95,0.0,799.95,799.95,100.0
2025-03-21,36 - BRICK_36,Centro-Oeste,Vitaminas,608.19,0.0,608.19,608.19,100.0
2025-03-21,36 - BRICK_36,Sul,Generico,823.86,0.0,823.86,823.86,100.0
2025-03-21,38 - BRICK_38,Centro-Oeste,Higiene,0.0,6084.66,6084.66,6084.66,0.0
2025-03-21,38 - BRICK_38,Sul,Vitaminas,4609.64,0.0,4609.64,4609.64,100.0
2025-03-21,39 - BRICK_39,Centro-Oeste,Vitaminas,0.0,858.66,858.66,858.66,0.0
2025-03-21,39 - BRICK_39,Sudeste,Vitaminas,7120.17,0.0,7120.17,7120.17,100.0
2025-03-21,39 - BRICK_39,Sul,Vitaminas,0.0,7997.36,7997.36,7997.36,0.0
2025-03-21,40 - BRICK_40,Sudeste,Generico,10717.41,8167.14,18884.55,18884.55,56.75226574104229
2025-03-21,40 - BRICK_40,Sudeste,Higiene,0.0,713.4,713.4,713.4,0.0
2025-03-21,40 - BRICK_40,Sul,Generico,0.0,8859.66,8859.66,8859.66,0.0
2025-03-21,40 - BRICK_40,Sul,OTC,0.0,890.96,890.96,890.96,0.0
2025-03-21,40 - BRICK_40,Sul,Vitaminas,65.87,0.0,65.87,65.87,100.0
2025-03-21,41 - BRICK_41,Centro-Oeste,Vitaminas,6491.24,0.0,6491.24,6491.24,100.0
2025-03-21,41 - BRICK_41,Sul,Generico,851.91,0.0,851.91,851.91,100.0
2025-03-21,42 - BRICK_42,Sudeste,Generico,660.69,0.0,660.69,660.69,100.0
2025-03-21,42 - BRICK_42,Sul,Generico,987.8,0.0,987.8,987.8,100.0
2025-03-21,42 - BRICK_42,Sul,Higiene,0.0,600.5,600.5,600.5,0.0
2025-03-21,43 - BRICK_43,Centro-Oeste,Vitaminas,602.79,0.0,602.79,602.79,100.0
2025-03-21,43 - BRICK_43,Sul,Generico,815.1,0.0,815.1,815.1,100.0
2025-03-21,44 - BRICK_44,Sudeste,Higiene,0.0,5286.52,5286.52,5286.52,0.0
2025-03-21,44 - BRICK_44,Sul,Higiene,11354.2,0.0,11354.2,11354.2,100.0
2025-03-21,44 - BRICK_44,Sul,Vitaminas,48.07,0.0,48.07,48.07,100.0
2025-03-21,45 - BRICK_45,Centro-Oeste,Generico,0.0,14760.42,14760.42,14760.42,0.0
2025-03-21,45 - BRICK_45,Sudeste,Higiene,10373.84,0.0,10373.84,10373.84,100.0
2025-03-21,45 - BRICK_45,Sul,Generico,0.0,8978.69,8978.69,8978.69,0.0
2025-03-21,45 - BRICK_45,Sul,Higiene,0.0,4716.3,4716.3,4716.3,0.0
2025-03-21,46 - BRICK_46,Centro-Oeste,OTC,0.0,16178.69,16178.69,16178.69,0.0
2025-03-21,46 - BRICK_46,Sudeste,Generico,793.76,0.0,793.76,793.76,100.0
2025-03-21,46 - BRICK_46,Sudeste,Higiene,0.0,13544.189999999999,13544.189999999999,13544.189999999999,0.0
2025-03-21,47 - BRICK_47,Centro-Oeste,Vitaminas,675.22,0.0,675.22,675.22,100.0
2025-03-21,48 - BRICK_48,Sudeste,Generico,1075.6,0.0,1075.6,1075.6,100.0
2025-03-21,48 - BRICK_48,Sudeste,Higiene,0.0,891.57,891.57,891.57,0.0
2025-03-21,48 - BRICK_48,Sudeste,OTC,0.0,1206.39,1206.39,1206.39,0.0
2025-03-21,48 - BRICK_48,Sul,Generico,12044.27,0.0,12044.27,12044.27,100.0
2025-03-21,49 - BRICK_49,Sul,Higiene,0.0,3.49,3.49,3.49,0.0
2025-03-21,5 - BRICK_5,Centro-Oeste,Vitaminas,1158.1,0.0,1158.1,1158.1,100.0
2025-03-21,5 - BRICK_5,Sul,Vitaminas,879.69,0.0,879.69,879.69,100.0
2025-03-21,50 - BRICK_50,Sudeste,Generico,14899.83,0.0,14899.83,14899.83,100.0
2025-03-21,6 - BRICK_6,Centro-Oeste,Higiene,0.0,9499.64,9499.64,9499.64,0.0
2025-03-21,6 - BRICK_6,Centro-Oeste,OTC,12141.78,0.0,12141.78,12141.78,100.0
2025-03-21,6 - BRICK_6,Sudeste,Higiene,983.0,0.0,983.0,983.0,100.0
2025-03-21,6 - BRICK_6,Sul,Higiene,651.24,8784.88,9436.119999999999,9436.119999999999,6.9015654739448
2025-03-21,6 - BRICK_6,Sul,OTC,0.0,1344.95,1344.95,1344.95,0.0
2025-03-21,6 - BRICK_6,Sul,Vitaminas,0.0,6961.41,6961.41,6961.41,0.0
2025-03-21,7 - BRICK_7,Centro-Oeste,Vitaminas,809.92,0.0,809.92,809.92,100.0
2025-03-21,7 - BRICK_7,Sudeste,Generico,867.3,0.0,867.3,867.3,100.0
2025-03-21,7 - BRICK_7,Sudeste,OTC,2156.4300000000003,0.0,2156.4300000000003,2156.4300000000003,100.0
2025-03-21,8 - BRICK_8,Centro-Oeste,Generico,13875.16,1396.32,15271.48,15271.48,90.85668186711439
2025-03-21,8 - BRICK_8,Centro-Oeste,Higiene,6243.9,0.0,6243.9,6243.9,100.0
2025-03-21,9 - BRICK_9,Centro-Oeste,Generico,0.0,9846.48,9846.48,9846.48,0.0
2025-03-21,9 - BRICK_9,Sul,Higiene,8683.56,0.0,8683.56,8683.56,100.0
2025-03-21,9 - BRICK_9,Sul,Vitaminas,0.0,402.38,402.38,402.38,0.0
2025-03-22,1 - BRICK_1,Centro-Oeste,Higiene,560.43,631.8,1192.23,1192.23,47.00686947988223
2025-03-22,1 - BRICK_1,Centro-Oeste,Vitaminas,487.66,5429.84,5917.5,5917.5,8.24098014364174
2025-03-22,1 - BRICK_1,Sudeste,Generico,0.0,16788.2,16788.2,16788.2,0.0
2025-03-22,1 - BRICK_1,Sudeste,Higiene,0.0,1141.48,1141.48,1141.48,0.0
2025-03-22,10 - BRICK_10,Centro-Oeste,Higiene,0.0,358.14,358.14,358.14,0.0
2025-03-22,10 - BRICK_10,Centro-Oeste,OTC,0.0,12481.44,12481.44,12481.44,0.0
2025-03-22,10 - BRICK_10,Centro-Oeste,Vitaminas,0.0,10007.509999999998,10007.509999999998,10007.509999999998,0.0
2025-03-22,10 - BRICK_10,Sudeste,Generico,130826.5,0.0,130826.5,130826.5,100.0
2025-03-22,10 - BRICK_10,Sudeste,Higiene,0.0,985.85,985.85,985.85,0.0
2025-03-22,10 - BRICK_10,Sul,Generico,10900.029999999999,0.0,10900.029999999999,10900.029999999999,100.0
2025-03-22,10 - BRICK_10,Sul,Higiene,0.0,642.27,642.27,642.27,0.0
2025-03-22,10 - BRICK_10,Sul,Vitaminas,325.29,0.0,325.29,325.29,100.0
2025-03-22,11 - BRICK_11,Sudeste,Vitaminas,393.1,0.0,393.1,393.1,100.0
2025-03-22,11 - BRICK_11,Sul,Higiene,0.0,6278.04,6278.04,6278.04,0.0
2025-03-22,12 - BRICK_12,Sudeste,Generico,620.14,0.0,620.14,620.14,100.0
2025-03-22,13 - BRICK_13,Sudeste,Higiene,1127.9,0.0,1127.9,1127.9,100.0
2025-03-22,13 - BRICK_13,Sudeste,OTC,0.0,173.4,173.4,173.4,0.0
2025-03-22,13 - BRICK_13,Sul,Generico,0.0,14498.88,14498.88,14498.88,0.0
2025-03-22,14 - BRICK_14,Centro-Oeste,OTC,995.4,774.76,1770.1599999999999,1770.1599999999999,56.232204998418226
2025-03-22,14 - BRICK_14,Centro-Oeste,Vitaminas,536.03,0.0,536.03,536.03,100.0
2025-03-22,14 - BRICK_14,Sudeste,Higiene,352.79,0.0,352.79,352.79,100.0
2025-03-22,16 - BRICK_16,Sul,Higiene,18330.429999999997,0.0,18330.429999999997,18330.429999999997,100.0
2025-03-22,16 - BRICK_16,Sul,OTC,0.0,1586.2,1586.2,1586.2,0.0
2025-03-22,16 - BRICK_16,Sul,Vitaminas,0.0,2526.21,2526.21,2526.21,0.0
2025-03-22,17 - BRICK_17,Sudeste,Generico,128.8,8494.0,8622.8,8622.8,1.4937143387298792
2025-03-22,17 - BRICK_17,Sudeste,Higiene,804.85,0.0,804.85,804.85,100.0
2025-03-22,17 - BRICK_17,Sul,Vitaminas,362.83,0.0,362.83,362.83,100.0
2025-03-22,18 - BRICK_18,Sudeste,OTC,1304.56,0.0,1304.56,1304.56,100.0
2025-03-22,19 - BRICK_19,Sudeste,Vitaminas,0.0,5323.0,5323.0,5323.0,0.0
2025-03-22,19 - BRICK_19,Sul,Generico,0.0,11259.82,11259.82,11259.82,0.0
2025-03-22,19 - BRICK_19,Sul,Higiene,0.0,955.95,955.95,955.95,0.0
2025-03-22,2 - BRICK_2,Centro-Oeste,Higiene,6268.98,0.0,6268.98,6268.98,100.0
2025-03-22,2 - BRICK_2,Centro-Oeste,Vitaminas,0.0,435.26,435.26,435.26,0.0
2025-03-22,2 - BRICK_2,Sudeste,Vitaminas,0.0,547.02,547.02,547.02,0.0
2025-03-22,20 - BRICK_20,Centro-Oeste,OTC,0.0,821.34,821.34,821.34,0.0
2025-03-22,20 - BRICK_20,Centro-Oeste,Vitaminas,0.0,436.5,436.5,436.5,0.0
2025-03-22,20 - BRICK_20,Sudeste,Higiene,5808.13,0.0,5808.13,5808.13,100.0
2025-03-22,20 - BRICK_20,Sul,OTC,1100.32,0.0,1100.32,1100.32,100.0
2025-03-22,20 - BRICK_20,Sul,Vitaminas,0.0,667.06,667.06,667.06,0.0
2025-03-22,21 - BRICK_21,Centro-Oeste,Generico,0.0,1374.4,1374.4,1374.4,0.0
2025-03-22,22 - BRICK_22,Sudeste,Generico,6104.84,0.0,6104.84,6104.84,100.0
2025-03-22,23 - BRICK_23,Centro-Oeste,Higiene,0.0,16977.65,16977.65,16977.65,0.0
2025-03-22,23 - BRICK_23,Centro-Oeste,Vitaminas,0.0,6081.15,6081.15,6081.15,0.0
2025-03-22,23 - BRICK_23,Sudeste,OTC,0.0,7855.2,7855.2,7855.2,0.0
2025-03-22,24 - BRICK_24,Sudeste,Higiene,95.4,0.0,95.4,95.4,100.0
2025-03-22,24 - BRICK_24,Sudeste,Vitaminas,855.26,0.0,855.26,855.26,100.0
2025-03-22,24 - BRICK_24,Sul,Higiene,437.13,0.0,437.13,437.13,100.0
2025-03-22,25 - BRICK_25,Centro-Oeste,Generico,7122.48,0.0,7122.48,7122.48,100.0
2025-03-22,25 - BRICK_25,Centro-Oeste,Higiene,615.3,0.0,615.3,615.3,100.0
2025-03-22,25 - BRICK_25,Sudeste,OTC,0.0,15549.48,15549.48,15549.48,0.0
2025-03-22,25 - BRICK_25,Sudeste,Vitaminas,5055.5,0.0,5055.5,5055.5,100.0
2025-03-22,25 - BRICK_25,Sul,Higiene,0.0,700.3,700.3,700.3,0.0
2025-03-22,26 - BRICK_26,Sudeste,Generico,10849.19,0.0,10849.19,10849.19,100.0
2025-03-22,26 - BRICK_26,Sudeste,Higiene,6348.81,0.0,6348.81,6348.81,100.0
2025-03-22,27 - BRICK_27,Centro-Oeste,OTC,0.0,11207.52,11207.52,11207.52,0.0
2025-03-22,27 - BRICK_27,Sudeste,Higiene,360.98,0.0,360.98,360.98,100.0
2025-03-22,28 - BRICK_28,Sudeste,Higiene,3724.28,0.0,3724.28,3724.28,100.0
2025-03-22,29 - BRICK_29,Centro-Oeste,Higiene,7964.65,0.0,7964.65,7964.65,100.0
2025-03-22,29 - BRICK_29,Centro-Oeste,OTC,1247.94,0.0,1247.94,1247.94,100.0
2025-03-22,29 - BRICK_29,Sudeste,Vitaminas,0.0,348.95,348.95,348.95,0.0
2025-03-22,29 - BRICK_29,Sul,Higiene,422.44,0.0,422.44,422.44,100.0
2025-03-22,29 - BRICK_29,Sul,OTC,0.0,14055.35,14055.35,14055.35,0.0
2025-03-22,29 - BRICK_29,Sul,Vitaminas,717.16,0.0,717.16,717.16,100.0
2025-03-22,30 - BRICK_30,Centro-Oeste,OTC,88.48,0.0,88.48,88.48,100.0
2025-03-22,30 - BRICK_30,Sul,Higiene,678.36,0.0,678.36,678.36,100.0
2025-03-22,30 - BRICK_30,Sul,OTC,11834.52,0.0,11834.52,11834.52,100.0
2025-03-22,31 - BRICK_31,Sul,Higiene,457.42,0.0,457.42,457.42,100.0
2025-03-22,32 - BRICK_32,Sudeste,Generico,0.0,10580.64,10580.64,10580.64,0.0
2025-03-22,32 - BRICK_32,Sudeste,Higiene,8314.38,0.0,8314.38,8314.38,100.0
2025-03-22,32 - BRICK_32,Sudeste,OTC,0.0,1042.08,1042.08,1042.08,0.0
2025-03-22,32 - BRICK_32,Sul,Generico,1375.2,0.0,1375.2,1375.2,100.0
2025-03-22,32 - BRICK_32,Sul,Higiene,0.0,7417.53,7417.53,7417.53,0.0
2025-03-22,33 - BRICK_33,Sul,Higiene,1092.92,0.0,1092.92,1092.92,100.0
2025-03-22,34 - BRICK_34,Sul,OTC,0.0,15790.98,15790.98,15790.98,0.0
2025-03-22,35 - BRICK_35,Centro-Oeste,Higiene,0.0,9214.74,9214.74,9214.74,0.0
2025-03-22,35 - BRICK_35,Sudeste,Higiene,0.0,618.46,618.46,618.46,0.0
2025-03-22,36 - BRICK_36,Centro-Oeste,Generico,0.0,16722.54,16722.54,16722.54,0.0
2025-03-22,36 - BRICK_36,Centro-Oeste,Higiene,5463.81,0.0,5463.81,5463.81,100.0
2025-03-22,36 - BRICK_36,Sul,Higiene,985.2,0.0,985.2,985.2,100.0
2025-03-22,36 - BRICK_36,Sul,Vitaminas,0.0,4677.82,4677.82,4677.82,0.0
2025-03-22,37 - BRICK_37,Sudeste,Generico,0.0,1146.6,1146.6,1146.6,0.0
2025-03-22,37 - BRICK_37,Sul,Generico,8030.88,0.0,8030.88,8030.88,100.0
2025-03-22,38 - BRICK_38,Sul,Generico,10674.16,0.0,10674.16,10674.16,100.0
2025-03-22,38 - BRICK_38,Sul,Higiene,9016.52,0.0,9016.52,9016.52,100.0
2025-03-22,39 - BRICK_39,Centro-Oeste,Higiene,0.0,7733.49,7733.49,7733.49,0.0
2025-03-22,40 - BRICK_40,Sudeste,Generico,9.18,0.0,9.18,9.18,100.0
2025-03-22,40 - BRICK_40,Sul,Vitaminas,4082.62,0.0,4082.62,4082.62,100.0
2025-03-22,41 - BRICK_41,Centro-Oeste,OTC,7840.9,0.0,7840.9,7840.9,100.0
2025-03-22,41 - BRICK_41,Centro-Oeste,Vitaminas,6303.36,0.0,6303.36,6303.36,100.0
2025-03-22,41 - BRICK_41,Sudeste,OTC,0.0,12043.2,12043.2,12043.2,0.0
2025-03-22,41 - BRICK_41,Sul,Generico,15554.0,0.0,15554.0,15554.0,100.0
2025-03-22,41 - BRICK_41,Sul,OTC,11747.04,0.0,11747.04,11747.04,100.0
2025-03-22,41 - BRICK_41,Sul,Vitaminas,0.0,702.42,702.42,702.42,0.0
2025-03-22,42 - BRICK_42,Sudeste,Generico,0.0,8404.98,8404.98,8404.98,0.0
2025-03-22,43 - BRICK_43,Sudeste,OTC,0.0,16695.5,16695.5,16695.5,0.0
2025-03-22,43 - BRICK_43,Sul,Vitaminas,0.0,630.55,630.55,630.55,0.0
2025-03-22,44 - BRICK_44,Sul,Higiene,5727.42,1258.92,6986.34,6986.34,81.98026434442069
2025-03-22,45 - BRICK_45,Centro-Oeste,Generico,0.0,821.88,821.88,821.88,0.0
2025-03-22,45 - BRICK_45,Centro-Oeste,OTC,16711.84,0.0,16711.84,16711.84,100.0
2025-03-22,45 - BRICK_45,Sul,Higiene,383.06,0.0,383.06,383.06,100.0
2025-03-22,46 - BRICK_46,Centro-Oeste,Generico,0.0,14952.98,14952.98,14952.98,0.0
2025-03-22,46 - BRICK_46,Sudeste,Generico,0.0,8760.64,8760.64,8760.64,0.0
2025-03-22,47 - BRICK_47,Centro-Oeste,Generico,6368.92,0.0,6368.92,6368.92,100.0
2025-03-22,47 - BRICK_47,Sudeste,Higiene,9640.619999999999,12956.3,22596.92,22596.92,42.66342492693694
2025-03-22,47 - BRICK_47,Sudeste,Vitaminas,758.16,0.0,758.16,758.16,100.0
2025-03-22,48 - BRICK_48,Sudeste,Generico,8288.76,0.0,8288.76,8288.76,100.0
2025-03-22,48 - BRICK_48,Sudeste,Higiene,6559.72,0.0,6559.72,6559.72,100.0
2025-03-22,48 - BRICK_48,Sul,Vitaminas,595.98,0.0,595.98,595.98,100.0
2025-03-22,49 - BRICK_49,Centro-Oeste,Higiene,5931.94,0.0,5931.94,5931.94,100.0
2025-03-22,49 - BRICK_49,Sul,Vitaminas,0.0,566.54,566.54,566.54,0.0
2025-03-22,5 - BRICK_5,Centro-Oeste,Generico,132.16,0.0,132.16,132.16,100.0
2025-03-22,5 - BRICK_5,Centro-Oeste,OTC,1293.78,0.0,1293.78,1293.78,100.0
2025-03-22,5 - BRICK_5,Sudeste,Generico,6428.84,0.0,6428.84,6428.84,100.0
2025-03-22,50 - BRICK_50,Centro-Oeste,Vitaminas,0.0,515.16,515.16,515.16,0.0
2025-03-22,6 - BRICK_6,Centro-Oeste,Generico,1088.91,0.0,1088.91,1088.91,100.0
2025-03-22,6 - BRICK_6,Centro-Oeste,Vitaminas,820.26,0.0,820.26,820.26,100.0
2025-03-22,6 - BRICK_6,Sudeste,Generico,0.0,12776.96,12776.96,12776.96,0.0
2025-03-22,6 - BRICK_6,Sudeste,Higiene,8220.72,0.0,8220.72,8220.72,100.0
2025-03-22,6 - BRICK_6,Sudeste,OTC,14296.03,0.0,14296.03,14296.03,100.0
2025-03-22,6 - BRICK_6,Sul,OTC,12794.56,0.0,12794.56,12794.56,100.0
2025-03-22,7 - BRICK_7,Centro-Oeste,Higiene,979.48,0.0,979.48,979.48,100.0
2025-03-22,7 - BRICK_7,Sudeste,Generico,791.4,0.0,791.4,791.4,100.0
2025-03-22,7 - BRICK_7,Sudeste,Vitaminas,3980.94,0.0,3980.94,3980.94,100.0
2025-03-22,7 - BRICK_7,Sul,Generico,12990.51,0.0,12990.51,12990.51,100.0
2025-03-22,7 - BRICK_7,Sul,Higiene,10031.7,0.0,10031.7,10031.7,100.0
2025-03-22,8 - BRICK_8,Centro-Oeste,OTC,967.44,0.0,967.44,967.44,100.0
2025-03-22,8 - BRICK_8,Sudeste,OTC,0.0,7784.06,7784.06,7784.06,0.0
2025-03-22,8 - BRICK_8,Sudeste,Vitaminas,0.0,634.25,634.25,634.25,0.0
2025-03-22,9 - BRICK_9,Centro-Oeste,Higiene,1022.12,0.0,1022.12,1022.12,100.0
2025-03-22,9 - BRICK_9,Sudeste,Generico,14581.720000000001,0.0,14581.720000000001,14581.720000000001,100.0
2025-03-22,9 - BRICK_9,Sudeste,Higiene,0.0,868.2,868.2,868.2,0.0
2025-03-22,9 - BRICK_9,Sul,Generico,0.0,702.12,702.12,702.12,0.0
2025-03-22,9 - BRICK_9,Sul,Vitaminas,0.0,755.07,755.07,755.07,0.0
2025-03-23,1 - BRICK_1,Centro-Oeste,Generico,0.0,9997.2,9997.2,9997.2,0.0
2025-03-23,1 - BRICK_1,Centro-Oeste,Higiene,0.0,6104.5,6104.5,6104.5,0.0
2025-03-23,1 - BRICK_1,Centro-Oeste,Vitaminas,689.32,6059.72,6749.04,6749.04,10.213600749143582
2025-03-23,1 - BRICK_1,Sudeste,Vitaminas,599.93,0.0,599.93,599.93,100.0
2025-03-23,10 - BRICK_10,Centro-Oeste,OTC,923.14,0.0,923.14,923.14,100.0
2025-03-23,10 - BRICK_10,Sudeste,Vitaminas,0.0,39.88,39.88,39.88,0.0
2025-03-23,11 - BRICK_11,Sul,OTC,666.92,0.0,666.92,666.92,100.0
2025-03-23,12 - BRICK_12,Sudeste,Higiene,395.13,0.0,395.13,395.13,100.0
2025-03-23,12 - BRICK_12,Sudeste,Vitaminas,0.0,5104.92,5104.92,5104.92,0.0
2025-03-23,13 - BRICK_13,Sudeste,Higiene,861.08,1651.26,2512.34,2512.34,34.27402342039692
2025-03-23,14 - BRICK_14,Centro-Oeste,Vitaminas,5642.17,0.0,5642.17,5642.17,100.0
2025-03-23,14 - BRICK_14,Sudeste,Higiene,4417.6,0.0,4417.6,4417.6,100.0
2025-03-23,14 - BRICK_14,Sudeste,Vitaminas,0.0,533.77,533.77,533.77,0.0
2025-03-23,15 - BRICK_15,Sul,Higiene,0.0,7725.54,7725.54,7725.54,0.0
2025-03-23,17 - BRICK_17,Sudeste,OTC,0.0,14534.16,14534.16,14534.16,0.0
2025-03-23,17 - BRICK_17,Sul,Generico,0.0,1140.12,1140.12,1140.12,0.0
2025-03-23,17 - BRICK_17,Sul,Higiene,0.0,1037.31,1037.31,1037.31,0.0
2025-03-23,17 - BRICK_17,Sul,Vitaminas,0.0,671.92,671.92,671.92,0.0
2025-03-23,18 - BRICK_18,Centro-Oeste,Higiene,0.0,429.68,429.68,429.68,0.0
2025-03-23,19 - BRICK_19,Sudeste,Generico,0.0,18251.82,18251.82,18251.82,0.0
2025-03-23,19 - BRICK_19,Sudeste,Vitaminas,0.0,5068.04,5068.04,5068.04,0.0
2025-03-23,20 - BRICK_20,Centro-Oeste,Generico,476.78,0.0,476.78,476.78,100.0
2025-03-23,20 - BRICK_20,Centro-Oeste,Higiene,0.0,526.1,526.1,526.1,0.0
2025-03-23,20 - BRICK_20,Centro-Oeste,Vitaminas,6320.18,0.0,6320.18,6320.18,100.0
2025-03-23,20 - BRICK_20,Sul,Generico,109.5,0.0,109.5,109.5,100.0
2025-03-23,20 - BRICK_20,Sul,Higiene,8464.08,0.0,8464.08,8464.08,100.0
2025-03-23,20 - BRICK_20,Sul,Vitaminas,360.03,0.0,360.03,360.03,100.0
2025-03-23,21 - BRICK_21,Centro-Oeste,Generico,0.0,13228.88,13228.88,13228.88,0.0
2025-03-23,21 - BRICK_21,Sudeste,OTC,0.0,1121.75,1121.75,1121.75,0.0
2025-03-23,23 - BRICK_23,Centro-Oeste,Generico,1282.64,15846.48,17129.12,17129.12,7.4880671044396925
2025-03-23,23 - BRICK_23,Centro-Oeste,Higiene,6732.0,0.0,6732.0,6732.0,100.0
2025-03-23,23 - BRICK_23,Centro-Oeste,OTC,9916.46,0.0,9916.46,9916.46,100.0
2025-03-23,23 - BRICK_23,Sudeste,Generico,0.0,908.56,908.56,908.56,0.0
2025-03-23,24 - BRICK_24,Sudeste,Generico,7740.93,0.0,7740.93,7740.93,100.0
2025-03-23,24 - BRICK_24,Sul,Higiene,3099.89,365.9,3465.79,3465.79,89.44252248405125
2025-03-23,25 - BRICK_25,Centro-Oeste,Higiene,7211.12,0.0,7211.12,7211.12,100.0
2025-03-23,25 - BRICK_25,Sudeste,Higiene,0.0,1003.92,1003.92,1003.92,0.0
2025-03-23,25 - BRICK_25,Sul,Generico,12172.93,0.0,12172.93,12172.93,100.0
2025-03-23,26 - BRICK_26,Sul,Generico,6551.94,0.0,6551.94,6551.94,100.0
2025-03-23,28 - BRICK_28,Sudeste,Higiene,0.0,391.11,391.11,391.11,0.0
2025-03-23,29 - BRICK_29,Centro-Oeste,Vitaminas,0.0,368.67,368.67,368.67,0.0
2025-03-23,29 - BRICK_29,Sudeste,Vitaminas,0.0,4155.3,4155.3,4155.3,0.0
2025-03-23,29 - BRICK_29,Sul,Generico,8439.25,0.0,8439.25,8439.25,100.0
2025-03-23,29 - BRICK_29,Sul,Higiene,10085.92,0.0,10085.92,10085.92,100.0
2025-03-23,3 - BRICK_3,Sudeste,Higiene,0.0,9173.22,9173.22,9173.22,0.0
2025-03-23,30 - BRICK_30,Centro-Oeste,OTC,9939.62,0.0,9939.62,9939.62,100.0
2025-03-23,30 - BRICK_30,Sul,Generico,10288.0,0.0,10288.0,10288.0,100.0
2025-03-23,30 - BRICK_30,Sul,Higiene,0.0,10805.740000000002,10805.740000000002,10805.740000000002,0.0
2025-03-23,31 - BRICK_31,Sudeste,Higiene,10135.09,0.0,10135.09,10135.09,100.0
2025-03-23,31 - BRICK_31,Sul,OTC,440.91,0.0,440.91,440.91,100.0
2025-03-23,32 - BRICK_32,Sudeste,Generico,978.2,0.0,978.2,978.2,100.0
2025-03-23,32 - BRICK_32,Sudeste,Higiene,2867.28,0.0,2867.28,2867.28,100.0
2025-03-23,32 - BRICK_32,Sudeste,OTC,1061.88,0.0,1061.88,1061.88,100.0
2025-03-23,32 - BRICK_32,Sul,Higiene,0.0,1131.68,1131.68,1131.68,0.0
2025-03-23,33 - BRICK_33,Centro-Oeste,Vitaminas,6514.84,0.0,6514.84,6514.84,100.0
2025-03-23,33 - BRICK_33,Sul,Vitaminas,0.0,779.0,779.0,779.0,0.0
2025-03-23,34 - BRICK_34,Sudeste,OTC,13384.9,0.0,13384.9,13384.9,100.0
